#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
DOID:18	Urinary system disease	16	315	0.77	1.08e-05	9606.ENSP00000216181,9606.ENSP00000225275,9606.ENSP00000226760,9606.ENSP00000278616,9606.ENSP00000312987,9606.ENSP00000317674,9606.ENSP00000352264,9606.ENSP00000360997,9606.ENSP00000361021,9606.ENSP00000365256,9606.ENSP00000369442,9606.ENSP00000384906,9606.ENSP00000402152,9606.ENSP00000418525,9606.ENSP00000478570,9606.ENSP00000480291	MYH9,MPO,WFS1,ATM,HNF4A,APOL1,CD2AP,ADAMTS13,PTEN,CLCN5,KL,SAA1,SLC12A3,MME,VEGFA,HNF1B
DOID:0050177	Monogenic disease	52	2778	0.33	1.30e-05	9606.ENSP00000013807,9606.ENSP00000200676,9606.ENSP00000216181,9606.ENSP00000221930,9606.ENSP00000222139,9606.ENSP00000226760,9606.ENSP00000245479,9606.ENSP00000248553,9606.ENSP00000257430,9606.ENSP00000261037,9606.ENSP00000261769,9606.ENSP00000266085,9606.ENSP00000272645,9606.ENSP00000278616,9606.ENSP00000278840,9606.ENSP00000288266,9606.ENSP00000297785,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000310520,9606.ENSP00000312987,9606.ENSP00000321853,9606.ENSP00000325548,9606.ENSP00000336762,9606.ENSP00000339191,9606.ENSP00000345708,9606.ENSP00000351807,9606.ENSP00000352264,9606.ENSP00000354511,9606.ENSP00000356515,9606.ENSP00000356729,9606.ENSP00000361021,9606.ENSP00000362057,9606.ENSP00000362410,9606.ENSP00000363822,9606.ENSP00000363827,9606.ENSP00000363973,9606.ENSP00000365256,9606.ENSP00000365777,9606.ENSP00000369442,9606.ENSP00000377280,9606.ENSP00000383232,9606.ENSP00000384906,9606.ENSP00000384957,9606.ENSP00000393312,9606.ENSP00000402152,9606.ENSP00000418525,9606.ENSP00000426809,9606.ENSP00000444198,9606.ENSP00000478570,9606.ENSP00000480291,9606.ENSP00000484631	ERCC1,CETP,MYH9,TGFB1,EPOR,WFS1,SOX9,HSPB1,APC,COL8A1,CDH1,TIMP3,POLR2D,ATM,FADS2,APPL1,ALDH1A1,PLIN1,LPL,ERCC4,HNF4A,SERPINF2,CNDP2,ANG,CAV1,KCNJ11,ELN,CD2AP,COMT,UTRN,FMO3,PTEN,NOX1,MAFB,AR,HSPG2,ALPL,CLCN5,MTHFR,KL,FBXO8,GGT1,SAA1,F11,FGFR1,SLC12A3,MME,PROM1,CITED2,VEGFA,HNF1B,PMP22
DOID:630	Genetic disease	54	2962	0.32	1.44e-05	9606.ENSP00000013807,9606.ENSP00000200676,9606.ENSP00000216181,9606.ENSP00000221930,9606.ENSP00000222139,9606.ENSP00000226760,9606.ENSP00000245479,9606.ENSP00000248553,9606.ENSP00000257430,9606.ENSP00000261037,9606.ENSP00000261769,9606.ENSP00000266085,9606.ENSP00000272645,9606.ENSP00000278616,9606.ENSP00000278840,9606.ENSP00000288266,9606.ENSP00000297785,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000310520,9606.ENSP00000312987,9606.ENSP00000321853,9606.ENSP00000325548,9606.ENSP00000336762,9606.ENSP00000339191,9606.ENSP00000345708,9606.ENSP00000351807,9606.ENSP00000352264,9606.ENSP00000354511,9606.ENSP00000356515,9606.ENSP00000356729,9606.ENSP00000361021,9606.ENSP00000362057,9606.ENSP00000362410,9606.ENSP00000363822,9606.ENSP00000363827,9606.ENSP00000363973,9606.ENSP00000365256,9606.ENSP00000365777,9606.ENSP00000369442,9606.ENSP00000377280,9606.ENSP00000383232,9606.ENSP00000384906,9606.ENSP00000384957,9606.ENSP00000393312,9606.ENSP00000401720,9606.ENSP00000402152,9606.ENSP00000414303,9606.ENSP00000418525,9606.ENSP00000426809,9606.ENSP00000444198,9606.ENSP00000478570,9606.ENSP00000480291,9606.ENSP00000484631	ERCC1,CETP,MYH9,TGFB1,EPOR,WFS1,SOX9,HSPB1,APC,COL8A1,CDH1,TIMP3,POLR2D,ATM,FADS2,APPL1,ALDH1A1,PLIN1,LPL,ERCC4,HNF4A,SERPINF2,CNDP2,ANG,CAV1,KCNJ11,ELN,CD2AP,COMT,UTRN,FMO3,PTEN,NOX1,MAFB,AR,HSPG2,ALPL,CLCN5,MTHFR,KL,FBXO8,GGT1,SAA1,F11,FGFR1,GK,SLC12A3,BDNF,MME,PROM1,CITED2,VEGFA,HNF1B,PMP22
DOID:0050739	Autosomal genetic disease	46	2323	0.36	1.83e-05	9606.ENSP00000013807,9606.ENSP00000200676,9606.ENSP00000216181,9606.ENSP00000222139,9606.ENSP00000226760,9606.ENSP00000245479,9606.ENSP00000248553,9606.ENSP00000257430,9606.ENSP00000261037,9606.ENSP00000261769,9606.ENSP00000266085,9606.ENSP00000272645,9606.ENSP00000278616,9606.ENSP00000278840,9606.ENSP00000288266,9606.ENSP00000297785,9606.ENSP00000300055,9606.ENSP00000309757,9606.ENSP00000310520,9606.ENSP00000312987,9606.ENSP00000321853,9606.ENSP00000325548,9606.ENSP00000339191,9606.ENSP00000345708,9606.ENSP00000351807,9606.ENSP00000352264,9606.ENSP00000354511,9606.ENSP00000356729,9606.ENSP00000361021,9606.ENSP00000362057,9606.ENSP00000362410,9606.ENSP00000363827,9606.ENSP00000363973,9606.ENSP00000365777,9606.ENSP00000369442,9606.ENSP00000377280,9606.ENSP00000383232,9606.ENSP00000384906,9606.ENSP00000384957,9606.ENSP00000393312,9606.ENSP00000402152,9606.ENSP00000418525,9606.ENSP00000444198,9606.ENSP00000478570,9606.ENSP00000480291,9606.ENSP00000484631	ERCC1,CETP,MYH9,EPOR,WFS1,SOX9,HSPB1,APC,COL8A1,CDH1,TIMP3,POLR2D,ATM,FADS2,APPL1,ALDH1A1,PLIN1,LPL,ERCC4,HNF4A,SERPINF2,CNDP2,CAV1,KCNJ11,ELN,CD2AP,COMT,FMO3,PTEN,NOX1,MAFB,HSPG2,ALPL,MTHFR,KL,FBXO8,GGT1,SAA1,F11,FGFR1,SLC12A3,MME,CITED2,VEGFA,HNF1B,PMP22
DOID:74	Hematopoietic system disease	17	409	0.68	4.44e-05	9606.ENSP00000216181,9606.ENSP00000222139,9606.ENSP00000225275,9606.ENSP00000226279,9606.ENSP00000278840,9606.ENSP00000310036,9606.ENSP00000310520,9606.ENSP00000321853,9606.ENSP00000360997,9606.ENSP00000365777,9606.ENSP00000371067,9606.ENSP00000377192,9606.ENSP00000384906,9606.ENSP00000384957,9606.ENSP00000401399,9606.ENSP00000418525,9606.ENSP00000478570	MYH9,EPOR,MPO,CD38,FADS2,CD34,ERCC4,SERPINF2,ADAMTS13,MTHFR,JAK2,G6PD,SAA1,F11,MYD88,MME,VEGFA
DOID:10763	Hypertension	6	36	1.28	0.00037	9606.ENSP00000315011,9606.ENSP00000360997,9606.ENSP00000365777,9606.ENSP00000368683,9606.ENSP00000419422,9606.ENSP00000478570	EDNRA,ADAMTS13,MTHFR,EDN1,AGTR1,VEGFA
DOID:557	Kidney disease	12	243	0.75	0.00052	9606.ENSP00000216181,9606.ENSP00000225275,9606.ENSP00000226760,9606.ENSP00000312987,9606.ENSP00000317674,9606.ENSP00000352264,9606.ENSP00000360997,9606.ENSP00000365256,9606.ENSP00000369442,9606.ENSP00000384906,9606.ENSP00000402152,9606.ENSP00000478570	MYH9,MPO,WFS1,HNF4A,APOL1,CD2AP,ADAMTS13,CLCN5,KL,SAA1,SLC12A3,VEGFA
DOID:14566	Disease of cellular proliferation	25	1012	0.45	0.00066	9606.ENSP00000225275,9606.ENSP00000226279,9606.ENSP00000257430,9606.ENSP00000261769,9606.ENSP00000278616,9606.ENSP00000283928,9606.ENSP00000310036,9606.ENSP00000325548,9606.ENSP00000330382,9606.ENSP00000346148,9606.ENSP00000356213,9606.ENSP00000361021,9606.ENSP00000362410,9606.ENSP00000363822,9606.ENSP00000369816,9606.ENSP00000371067,9606.ENSP00000376865,9606.ENSP00000381185,9606.ENSP00000384906,9606.ENSP00000400175,9606.ENSP00000401399,9606.ENSP00000418525,9606.ENSP00000478319,9606.ENSP00000478570,9606.ENSP00000480291	MPO,CD38,APC,CDH1,ATM,JAZF1,CD34,CNDP2,PDGFB,PRKAA1,VIP,PTEN,MAFB,AR,SHBG,JAK2,PDGFD,BCL2,SAA1,RHOA,MYD88,MME,GREM1,VEGFA,HNF1B
DOID:162	Cancer	23	895	0.47	0.00087	9606.ENSP00000225275,9606.ENSP00000226279,9606.ENSP00000257430,9606.ENSP00000261769,9606.ENSP00000278616,9606.ENSP00000283928,9606.ENSP00000310036,9606.ENSP00000325548,9606.ENSP00000330382,9606.ENSP00000346148,9606.ENSP00000356213,9606.ENSP00000361021,9606.ENSP00000362410,9606.ENSP00000363822,9606.ENSP00000371067,9606.ENSP00000376865,9606.ENSP00000381185,9606.ENSP00000384906,9606.ENSP00000400175,9606.ENSP00000401399,9606.ENSP00000418525,9606.ENSP00000478570,9606.ENSP00000480291	MPO,CD38,APC,CDH1,ATM,JAZF1,CD34,CNDP2,PDGFB,PRKAA1,VIP,PTEN,MAFB,AR,JAK2,PDGFD,BCL2,SAA1,RHOA,MYD88,MME,VEGFA,HNF1B
DOID:65	Connective tissue disease	20	715	0.51	0.0011	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000245479,9606.ENSP00000257430,9606.ENSP00000268035,9606.ENSP00000300055,9606.ENSP00000310036,9606.ENSP00000330382,9606.ENSP00000339191,9606.ENSP00000351807,9606.ENSP00000354782,9606.ENSP00000362057,9606.ENSP00000363827,9606.ENSP00000363973,9606.ENSP00000365256,9606.ENSP00000365777,9606.ENSP00000368104,9606.ENSP00000384906,9606.ENSP00000393312,9606.ENSP00000403495	TGFB1,IFNG,SOX9,APC,IGF1R,PLIN1,CD34,PDGFB,CAV1,ELN,CD247,NOX1,HSPG2,ALPL,CLCN5,MTHFR,BMP2,SAA1,FGFR1,LTA
DOID:0050686	Organ system cancer	19	677	0.51	0.0018	9606.ENSP00000225275,9606.ENSP00000226279,9606.ENSP00000257430,9606.ENSP00000261769,9606.ENSP00000278616,9606.ENSP00000283928,9606.ENSP00000310036,9606.ENSP00000325548,9606.ENSP00000330382,9606.ENSP00000346148,9606.ENSP00000356213,9606.ENSP00000361021,9606.ENSP00000363822,9606.ENSP00000371067,9606.ENSP00000384906,9606.ENSP00000401399,9606.ENSP00000418525,9606.ENSP00000478570,9606.ENSP00000480291	MPO,CD38,APC,CDH1,ATM,JAZF1,CD34,CNDP2,PDGFB,PRKAA1,VIP,PTEN,AR,JAK2,SAA1,MYD88,MME,VEGFA,HNF1B
DOID:9352	Type 2 diabetes mellitus	5	29	1.3	0.0018	9606.ENSP00000312987,9606.ENSP00000345708,9606.ENSP00000348069,9606.ENSP00000363827,9606.ENSP00000418823	HNF4A,KCNJ11,SREBF1,HSPG2,FTO
DOID:0050524	Maturity-onset diabetes of the young	4	14	1.52	0.0026	9606.ENSP00000288266,9606.ENSP00000312987,9606.ENSP00000345708,9606.ENSP00000480291	APPL1,HNF4A,KCNJ11,HNF1B
DOID:229	Female reproductive system disease	9	177	0.77	0.0058	9606.ENSP00000261769,9606.ENSP00000283928,9606.ENSP00000361021,9606.ENSP00000363822,9606.ENSP00000365777,9606.ENSP00000369816,9606.ENSP00000418525,9606.ENSP00000418823,9606.ENSP00000480291	CDH1,JAZF1,PTEN,AR,MTHFR,SHBG,MME,FTO,HNF1B
DOID:1247	Blood coagulation disease	6	76	0.96	0.0123	9606.ENSP00000216181,9606.ENSP00000321853,9606.ENSP00000360997,9606.ENSP00000365777,9606.ENSP00000371067,9606.ENSP00000384957	MYH9,SERPINF2,ADAMTS13,MTHFR,JAK2,F11
DOID:326	Ischemia	4	23	1.3	0.0125	9606.ENSP00000310036,9606.ENSP00000368683,9606.ENSP00000414303,9606.ENSP00000478570	CD34,EDN1,BDNF,VEGFA
DOID:28	Endocrine system disease	12	362	0.58	0.0151	9606.ENSP00000245479,9606.ENSP00000257430,9606.ENSP00000261769,9606.ENSP00000292303,9606.ENSP00000356213,9606.ENSP00000363822,9606.ENSP00000369442,9606.ENSP00000369816,9606.ENSP00000393312,9606.ENSP00000403495,9606.ENSP00000418823,9606.ENSP00000480291	SOX9,APC,CDH1,CCR5,VIP,AR,KL,SHBG,FGFR1,LTA,FTO,HNF1B
DOID:707	B-cell lymphoma	4	25	1.27	0.0155	9606.ENSP00000226279,9606.ENSP00000384906,9606.ENSP00000401399,9606.ENSP00000418525	CD38,SAA1,MYD88,MME
DOID:4448	Macular degeneration	5	53	1.04	0.0200	9606.ENSP00000200676,9606.ENSP00000261037,9606.ENSP00000266085,9606.ENSP00000426809,9606.ENSP00000478570	CETP,COL8A1,TIMP3,PROM1,VEGFA
DOID:2277	Gonadal disease	8	174	0.72	0.0252	9606.ENSP00000245479,9606.ENSP00000261769,9606.ENSP00000363822,9606.ENSP00000369816,9606.ENSP00000393312,9606.ENSP00000403495,9606.ENSP00000418823,9606.ENSP00000480291	SOX9,CDH1,AR,SHBG,FGFR1,LTA,FTO,HNF1B
DOID:15	Reproductive system disease	10	283	0.61	0.0311	9606.ENSP00000261769,9606.ENSP00000283928,9606.ENSP00000361021,9606.ENSP00000363822,9606.ENSP00000365777,9606.ENSP00000369816,9606.ENSP00000403495,9606.ENSP00000418525,9606.ENSP00000418823,9606.ENSP00000480291	CDH1,JAZF1,PTEN,AR,MTHFR,SHBG,LTA,MME,FTO,HNF1B
DOID:0050032	Mineral metabolism disease	4	34	1.13	0.0401	9606.ENSP00000216862,9606.ENSP00000365256,9606.ENSP00000369442,9606.ENSP00000402152	CYP24A1,CLCN5,KL,SLC12A3
DOID:0060095	Uterine benign neoplasm	3	14	1.39	0.0487	9606.ENSP00000283928,9606.ENSP00000361021,9606.ENSP00000369816	JAZF1,PTEN,SHBG
DOID:0060590	XFE progeroid syndrome	2	2	2.06	0.0487	9606.ENSP00000013807,9606.ENSP00000310520	ERCC1,ERCC4
DOID:225	Syndrome	21	1059	0.36	0.0487	9606.ENSP00000013807,9606.ENSP00000216181,9606.ENSP00000226760,9606.ENSP00000261769,9606.ENSP00000278616,9606.ENSP00000278840,9606.ENSP00000308208,9606.ENSP00000309757,9606.ENSP00000310520,9606.ENSP00000325548,9606.ENSP00000351807,9606.ENSP00000354511,9606.ENSP00000356213,9606.ENSP00000361021,9606.ENSP00000362410,9606.ENSP00000363827,9606.ENSP00000363973,9606.ENSP00000365256,9606.ENSP00000384906,9606.ENSP00000393312,9606.ENSP00000480291	ERCC1,MYH9,WFS1,CDH1,ATM,FADS2,MMP14,LPL,ERCC4,CNDP2,ELN,COMT,VIP,PTEN,MAFB,HSPG2,ALPL,CLCN5,SAA1,FGFR1,HNF1B
